series,lag_s,acf
ofi_10s,832,0.012130117262274129
ofi_10s,833,0.01262387825110436
ofi_10s,834,0.013067757516736979
ofi_10s,835,0.01333093974335001
ofi_10s,836,0.013557435411117065
ofi_10s,837,0.013660655778274088
ofi_10s,838,0.013857519877441321
ofi_10s,839,0.014128388059414533
ofi_10s,840,0.014220393192305439
ofi_10s,841,0.014032684251113784
ofi_10s,842,0.01366734529673431
ofi_10s,843,0.013245972487160064
ofi_10s,844,0.012919846763550388
ofi_10s,845,0.012762354372243401
ofi_10s,846,0.012470297943730854
ofi_10s,847,0.012132879753760945
ofi_10s,848,0.011696379733247896
ofi_10s,849,0.011190864850580597
ofi_10s,850,0.010835892136791658
ofi_10s,851,0.010565051715496664
ofi_10s,852,0.010295716314282242
ofi_10s,853,0.010230401535238258
ofi_10s,854,0.009930676113887699
ofi_10s,855,0.009277734529860533
ofi_10s,856,0.008716448770823945
ofi_10s,857,0.008219427911535196
ofi_10s,858,0.007793488149288402
ofi_10s,859,0.0074480298188739046
ofi_10s,860,0.007118596223696225
ofi_10s,861,0.0069679070992561855
ofi_10s,862,0.006886700825716251
ofi_10s,863,0.00676305475275962
ofi_10s,864,0.0067835341016888265
ofi_10s,865,0.007205462197341972
ofi_10s,866,0.0076529027344177
ofi_10s,867,0.008097993332381502
ofi_10s,868,0.008476646445525303
ofi_10s,869,0.008833414520576233
ofi_10s,870,0.009079567033231975
ofi_10s,871,0.009075954518529607
ofi_10s,872,0.009055537769227748
ofi_10s,873,0.008993706585996741
ofi_10s,874,0.008774108045247093
ofi_10s,875,0.008380894438829282
ofi_10s,876,0.00801850338431074
ofi_10s,877,0.0077543626825508916
ofi_10s,878,0.007545615070829719
ofi_10s,879,0.007405000918238938
ofi_10s,880,0.007338757721915866
ofi_10s,881,0.0074788476463410955
ofi_10s,882,0.007565487849281453
ofi_10s,883,0.00771872439581617
ofi_10s,884,0.008175549759772275
ofi_10s,885,0.008574153680225287
ofi_10s,886,0.008934134496937519
ofi_10s,887,0.009269903366051917
ofi_10s,888,0.00965511996305895
ofi_10s,889,0.009976379562390485
ofi_10s,890,0.010318994863526743
ofi_10s,891,0.010577578263139452
ofi_10s,892,0.010805647957404284
ofi_10s,893,0.011044802483791645
ofi_10s,894,0.011090237612643201
ofi_10s,895,0.011264942255823902
ofi_10s,896,0.011416682903296487
ofi_10s,897,0.011457568006966044
ofi_10s,898,0.011331047372719151
ofi_10s,899,0.011199501394205419
ofi_10s,900,0.010974058892611376
ofi_10s,901,0.010662924205319751
ofi_10s,902,0.010401517506292776
ofi_10s,903,0.010028522004330485
ofi_10s,904,0.009640493782419523
ofi_10s,905,0.009217251046212032
ofi_10s,906,0.008885813012754084
ofi_10s,907,0.00859702934699392
ofi_10s,908,0.00826237493087451
ofi_10s,909,0.007907603640976953
ofi_10s,910,0.0075674683387520715
ofi_10s,911,0.0076778718692077
ofi_10s,912,0.007932595431644622
ofi_10s,913,0.008171768074656359
ofi_10s,914,0.008515450651108378
ofi_10s,915,0.00886329988254261
ofi_10s,916,0.00903281287332233
ofi_10s,917,0.0092574673201256
ofi_10s,918,0.009644829153571255
ofi_10s,919,0.010081088345036265
ofi_10s,920,0.010520743729255348
ofi_10s,921,0.010368759037241979
ofi_10s,922,0.009920728901926391
ofi_10s,923,0.009563415364125041
ofi_10s,924,0.00915253884644553
ofi_10s,925,0.008818332987495235
ofi_10s,926,0.008586192671227276
ofi_10s,927,0.008166746721805462
ofi_10s,928,0.007756313707586718
ofi_10s,929,0.00736333608456644
ofi_10s,930,0.007136518885327076
ofi_10s,931,0.007112746810951311
ofi_10s,932,0.0073308447685176735
ofi_10s,933,0.0076133642081090075
ofi_10s,934,0.00787109627763981
ofi_10s,935,0.007932585808992297
ofi_10s,936,0.008174679825811215
ofi_10s,937,0.00867150065520736
ofi_10s,938,0.009141079526638654
ofi_10s,939,0.00953476046362547
ofi_10s,940,0.009740988976090239
ofi_10s,941,0.009950602062202643
ofi_10s,942,0.010105400405491159
ofi_10s,943,0.01008498925044529
ofi_10s,944,0.010031070811982751
ofi_10s,945,0.010125747295319232
ofi_10s,946,0.009958369566337626
ofi_10s,947,0.0096294077154725
ofi_10s,948,0.009341520817816426
ofi_10s,949,0.009063503064100637
ofi_10s,950,0.008768377591633904
ofi_10s,951,0.008591325301795613
ofi_10s,952,0.008424706750230023
ofi_10s,953,0.008526995709923945
ofi_10s,954,0.008632938714872784
ofi_10s,955,0.008707879864403347
ofi_10s,956,0.008941690903086823
ofi_10s,957,0.009344688727835556
ofi_10s,958,0.009717237336587116
ofi_10s,959,0.010178893900324086
ofi_10s,960,0.010872019897429216
ofi_10s,961,0.01138394180916728
ofi_10s,962,0.011890358120158958
ofi_10s,963,0.012155944673457536
ofi_10s,964,0.012480983082554877
ofi_10s,965,0.012787702668504224
ofi_10s,966,0.012921345328631428
ofi_10s,967,0.012864782531740617
ofi_10s,968,0.012737343611070609
ofi_10s,969,0.012540738907970871
ofi_10s,970,0.012173205022667093
ofi_10s,971,0.011835177004961915
ofi_10s,972,0.011286952964920353
ofi_10s,973,0.010766119912260366
ofi_10s,974,0.010319658164617319
ofi_10s,975,0.009731052420321738
ofi_10s,976,0.009307295921894205
ofi_10s,977,0.008997515911548825
ofi_10s,978,0.008839495786734843
ofi_10s,979,0.00870448809816086
ofi_10s,980,0.008491296071883998
ofi_10s,981,0.008458736195910435
ofi_10s,982,0.00869334795435037
ofi_10s,983,0.008940794984557278
ofi_10s,984,0.009031364204318253
ofi_10s,985,0.009352750993021254
ofi_10s,986,0.009532809130135649
ofi_10s,987,0.009666559953447675
ofi_10s,988,0.009617572383891148
ofi_10s,989,0.009485892475693605
ofi_10s,990,0.009427018807519713
ofi_10s,991,0.009168488332532608
ofi_10s,992,0.008841425898232206
ofi_10s,993,0.008561390099850883
ofi_10s,994,0.008290358207016285
ofi_10s,995,0.007942358567544126
ofi_10s,996,0.007679266078459084
ofi_10s,997,0.0073152796144582794
ofi_10s,998,0.007034235523259325
ofi_10s,999,0.006829919766381455
ofi_10s,1000,0.006601831309396631
ofi_10s,1001,0.006474730099706099
ofi_10s,1002,0.0063330857361302405
ofi_10s,1003,0.006199819175239112
ofi_10s,1004,0.006226413269388077
ofi_10s,1005,0.006243005849109813
ofi_10s,1006,0.006255630442142941
ofi_10s,1007,0.006409908433455781
ofi_10s,1008,0.006594653692580383
ofi_10s,1009,0.006734638818360895
ofi_10s,1010,0.006888115256117348
ofi_10s,1011,0.006980397363921573
ofi_10s,1012,0.007050952568892681
ofi_10s,1013,0.007066494541780104
ofi_10s,1014,0.0069217000275369235
ofi_10s,1015,0.006707823922349287
ofi_10s,1016,0.006419203159780145
ofi_10s,1017,0.006019699333469215
ofi_10s,1018,0.005513313285814466
ofi_10s,1019,0.005021652232296201
ofi_10s,1020,0.004721863715792758
ofi_10s,1021,0.004491036327453616
ofi_10s,1022,0.004343287079751847
ofi_10s,1023,0.004185732585306052
ofi_10s,1024,0.004123983180013992
ofi_10s,1025,0.004174252677740237
ofi_10s,1026,0.004432774795190868
ofi_10s,1027,0.004842513908465177
ofi_10s,1028,0.005425476651938405
ofi_10s,1029,0.006107976821002351
ofi_10s,1030,0.006502617751825012
ofi_10s,1031,0.006916603015152134
ofi_10s,1032,0.007286656394661928
ofi_10s,1033,0.0076864050382367
ofi_10s,1034,0.00809631670828977
ofi_10s,1035,0.008427544577044385
ofi_10s,1036,0.008688552794325254
ofi_10s,1037,0.008806605917035866
ofi_10s,1038,0.00872036406710067
ofi_10s,1039,0.00857147814594805
ofi_10s,1040,0.008550523101734502
ofi_10s,1041,0.008508408638391694
ofi_10s,1042,0.008356448699598031
ofi_10s,1043,0.0083183059656703
ofi_10s,1044,0.00823722381207002
ofi_10s,1045,0.008142331277121696
ofi_10s,1046,0.007823936084404223
ofi_10s,1047,0.007617557185643698
ofi_10s,1048,0.00762796688631534
ofi_10s,1049,0.007577238818908504
ofi_10s,1050,0.007411039830572443
ofi_10s,1051,0.0072037655014101755
ofi_10s,1052,0.007218459506135315
ofi_10s,1053,0.0070459733658399665
ofi_10s,1054,0.006757363973471966
ofi_10s,1055,0.006810420749795656
ofi_10s,1056,0.007017827561706661
ofi_10s,1057,0.007071623057464199
ofi_10s,1058,0.006955726236652261
ofi_10s,1059,0.006870269227445685
ofi_10s,1060,0.006966674459129918
ofi_10s,1061,0.0070203276329175385
ofi_10s,1062,0.006817742734646989
ofi_10s,1063,0.00669789127854229
ofi_10s,1064,0.0068267744811857205
ofi_10s,1065,0.0064210674440063386
ofi_10s,1066,0.006136020536943851
ofi_10s,1067,0.0060275789956549175
ofi_10s,1068,0.006052684972343537
ofi_10s,1069,0.006206251714133952
ofi_10s,1070,0.006302843661294613
ofi_10s,1071,0.00652328309248021
ofi_10s,1072,0.00697638304595587
ofi_10s,1073,0.007386563255332482
ofi_10s,1074,0.007611544400211012
ofi_10s,1075,0.008021123052561042
ofi_10s,1076,0.008266200050636205
ofi_10s,1077,0.008361368172445371
ofi_10s,1078,0.00831915377208491
ofi_10s,1079,0.008160928184769697
ofi_10s,1080,0.007919231002544852
ofi_10s,1081,0.00744681527062754
ofi_10s,1082,0.006826458712326699
ofi_10s,1083,0.006192473829989822
ofi_10s,1084,0.005664111206671842
ofi_10s,1085,0.0051967313531985256
ofi_10s,1086,0.004763663261404218
ofi_10s,1087,0.004484662219008682
ofi_10s,1088,0.004354614161779984
ofi_10s,1089,0.004231853311108196
ofi_10s,1090,0.004317832611944274
ofi_10s,1091,0.004665446828772576
ofi_10s,1092,0.005039092548379367
ofi_10s,1093,0.005505535182895655
ofi_10s,1094,0.005866181480087545
ofi_10s,1095,0.006270945880371689
ofi_10s,1096,0.006594924293964708
ofi_10s,1097,0.006930172695555647
ofi_10s,1098,0.0071544261511781474
ofi_10s,1099,0.00730104419049853
ofi_10s,1100,0.007110148736244112
ofi_10s,1101,0.006910207665179244
ofi_10s,1102,0.006768277880584009
ofi_10s,1103,0.006552296513628271
ofi_10s,1104,0.006396138951470705
ofi_10s,1105,0.005867594396780918
ofi_10s,1106,0.005529253741951886
ofi_10s,1107,0.005090699085687253
ofi_10s,1108,0.004656779863134393
ofi_10s,1109,0.004324654714664684
ofi_10s,1110,0.004310298405206001
ofi_10s,1111,0.004140001877086108
ofi_10s,1112,0.003977202346743357
ofi_10s,1113,0.003941931237700618
ofi_10s,1114,0.0038773232055525925
ofi_10s,1115,0.004404000729698725
ofi_10s,1116,0.004793439600316675
ofi_10s,1117,0.005295622656931004
ofi_10s,1118,0.005818038715115136
ofi_10s,1119,0.006245189135266865
ofi_10s,1120,0.006661561559692848
ofi_10s,1121,0.007942979797288805
ofi_10s,1122,0.009078630405667781
ofi_10s,1123,0.010130743152095369
ofi_10s,1124,0.011117344245517781
ofi_10s,1125,0.01185079621412247
ofi_10s,1126,0.012653706344980517
ofi_10s,1127,0.013172368601330404
ofi_10s,1128,0.013781965977904858
ofi_10s,1129,0.013830172998229261
ofi_10s,1130,0.013643697857875855
ofi_10s,1131,0.011952405859944717
ofi_10s,1132,0.010453450081312281
ofi_10s,1133,0.008906539978082816
ofi_10s,1134,0.00760623626691194
ofi_10s,1135,0.006355432342324195
ofi_10s,1136,0.005153834341502543
ofi_10s,1137,0.0042237894150451505
ofi_10s,1138,0.0031273308544299463
ofi_10s,1139,0.0034335823948827542
ofi_10s,1140,0.004005964320507474
ofi_10s,1141,0.0052486143529840296
ofi_10s,1142,0.005634585999268565
ofi_10s,1143,0.005929383510902494
ofi_10s,1144,0.006082866739228621
ofi_10s,1145,0.006186580334160094
ofi_10s,1146,0.006233681278006256
ofi_10s,1147,0.006208787269033118
ofi_10s,1148,0.00627651595327619
ofi_10s,1149,0.005488242668969945
ofi_10s,1150,0.005198087511476219
ofi_10s,1151,0.004835803861051753
ofi_10s,1152,0.005947676199936087
ofi_10s,1153,0.007233450167712248
ofi_10s,1154,0.008395955925602277
ofi_10s,1155,0.009418628259645014
ofi_10s,1156,0.010376448372043592
ofi_10s,1157,0.01127352383768865
ofi_10s,1158,0.012113364001017476
ofi_10s,1159,0.013034176180023024
ofi_10s,1160,0.012524770988280956
ofi_10s,1161,0.012219355631074099
ofi_10s,1162,0.0111173463578444
ofi_10s,1163,0.010016908397651297
ofi_10s,1164,0.009062344129205254
ofi_10s,1165,0.008206568666930168
ofi_10s,1166,0.007465364588233907
ofi_10s,1167,0.00687884484295447
ofi_10s,1168,0.006339901773754109
ofi_10s,1169,0.005854307399589302
ofi_10s,1170,0.006224647086227224
ofi_10s,1171,0.006462397361003887
ofi_10s,1172,0.006821900835776547
ofi_10s,1173,0.007176794923391528
ofi_10s,1174,0.007587422877385104
ofi_10s,1175,0.00811845373939894
ofi_10s,1176,0.008516004435172711
ofi_10s,1177,0.008746267203596978
ofi_10s,1178,0.009031581601998961
ofi_10s,1179,0.0093239036130354
ofi_10s,1180,0.009457462825067263
ofi_10s,1181,0.009718376310100817
ofi_10s,1182,0.009989274456605971
ofi_10s,1183,0.010049670974259645
ofi_10s,1184,0.009882990293041436
ofi_10s,1185,0.009678414506305752
ofi_10s,1186,0.009465555714018414
ofi_10s,1187,0.009383239847283021
ofi_10s,1188,0.009180391766783601
ofi_10s,1189,0.008897347380330706
ofi_10s,1190,0.008896683443258087
ofi_10s,1191,0.008879292780835725
ofi_10s,1192,0.008776607598145532
ofi_10s,1193,0.009016015269693818
ofi_10s,1194,0.009411603168373753
ofi_10s,1195,0.009654422594830108
ofi_10s,1196,0.009982452952970346
ofi_10s,1197,0.010156620435318219
ofi_10s,1198,0.010529715026222804
ofi_10s,1199,0.010857435264482069
ofi_10s,1200,0.010893311203613235
ofi_10s,1201,0.010689203362521257
ofi_10s,1202,0.01062090485011724
ofi_10s,1203,0.010344219400958091
ofi_10s,1204,0.010118819280414805
ofi_10s,1205,0.010042587757999115
ofi_10s,1206,0.009969867263916776
ofi_10s,1207,0.010027171765344865
ofi_10s,1208,0.009756775364827289
ofi_10s,1209,0.00963214387035481
ofi_10s,1210,0.009518833773232028
ofi_10s,1211,0.009568708713896007
ofi_10s,1212,0.009389070240285319
ofi_10s,1213,0.009278032025218035
ofi_10s,1214,0.009050337514566912
ofi_10s,1215,0.008780258449443589
ofi_10s,1216,0.008416933558203906
ofi_10s,1217,0.007947326565396285
ofi_10s,1218,0.007813267924876712
ofi_10s,1219,0.0075064576738837294
ofi_10s,1220,0.0073507294001323945
ofi_10s,1221,0.0072107609967668705
ofi_10s,1222,0.007288938756104806
ofi_10s,1223,0.007344154838089704
ofi_10s,1224,0.007314893646362008
ofi_10s,1225,0.00716151329577043
ofi_10s,1226,0.007060670556073778
ofi_10s,1227,0.007022725070635092
ofi_10s,1228,0.006689710982406073
ofi_10s,1229,0.006380493328520847
ofi_10s,1230,0.005993684377489255
ofi_10s,1231,0.00555991741987305
ofi_10s,1232,0.004981034014427084
ofi_10s,1233,0.004309324206842268
ofi_10s,1234,0.0038500059912094852
ofi_10s,1235,0.0036036757497463277
ofi_10s,1236,0.003414180927552692
ofi_10s,1237,0.0033532542499517142
ofi_10s,1238,0.0033484010570046037
ofi_10s,1239,0.003557920680484069
ofi_10s,1240,0.0037217963670221578
ofi_10s,1241,0.004000963966664058
ofi_10s,1242,0.004379185567762847
ofi_10s,1243,0.0048624369254890165
ofi_10s,1244,0.005300866827944707
ofi_10s,1245,0.005667971201834838
ofi_10s,1246,0.0060395645046019495
ofi_10s,1247,0.006229147469549706
ofi_10s,1248,0.006718601202160619
ofi_10s,1249,0.007021931086825859
ofi_10s,1250,0.007486827946952322
ofi_10s,1251,0.00788811555003958
ofi_10s,1252,0.008282373757825036
ofi_10s,1253,0.00867686335078724
ofi_10s,1254,0.008994265105377375
ofi_10s,1255,0.009239876439306082
ofi_10s,1256,0.00948170338987041
ofi_10s,1257,0.009732822966609093
ofi_10s,1258,0.009800875964429523
ofi_10s,1259,0.009886494806300543
ofi_10s,1260,0.009948953543736655
ofi_10s,1261,0.00985324219110981
ofi_10s,1262,0.009655346979476695
ofi_10s,1263,0.009428089606450975
ofi_10s,1264,0.009173627024298487
ofi_10s,1265,0.008856148417906691
ofi_10s,1266,0.00857673083683071
ofi_10s,1267,0.008292050759715812
ofi_10s,1268,0.007876091635079942
ofi_10s,1269,0.007377762496725597
ofi_10s,1270,0.0067477251671952685
ofi_10s,1271,0.006455412125194579
ofi_10s,1272,0.006258395751456602
ofi_10s,1273,0.006035437434474144
ofi_10s,1274,0.005925498148585773
ofi_10s,1275,0.005964169822311072
ofi_10s,1276,0.005885619359073177
ofi_10s,1277,0.006029520471972707
ofi_10s,1278,0.006262868476240603
ofi_10s,1279,0.006636166172813557
ofi_10s,1280,0.007003138274938753
ofi_10s,1281,0.0071255358961461734
ofi_10s,1282,0.007296041839350678
ofi_10s,1283,0.007484305096683561
ofi_10s,1284,0.00766122966695222
ofi_10s,1285,0.007781706713193917
ofi_10s,1286,0.0079438250544841
ofi_10s,1287,0.007796231946222502
ofi_10s,1288,0.00772510788790299
ofi_10s,1289,0.007642332894149845
ofi_10s,1290,0.007574260008972532
ofi_10s,1291,0.007535895440348328
ofi_10s,1292,0.007250670795387634
ofi_10s,1293,0.007000034674789946
ofi_10s,1294,0.0067201002376528944
ofi_10s,1295,0.00650344639849222
ofi_10s,1296,0.006256765749635126
ofi_10s,1297,0.006134556297289878
ofi_10s,1298,0.005990485815021077
ofi_10s,1299,0.005992605624116921
ofi_10s,1300,0.006132877115200259
ofi_10s,1301,0.0063318348534673
ofi_10s,1302,0.006810826390971047
ofi_10s,1303,0.007279682809320844
ofi_10s,1304,0.007589276616032213
ofi_10s,1305,0.007827124963936975
ofi_10s,1306,0.008197380297291678
ofi_10s,1307,0.00850993946124827
ofi_10s,1308,0.008674705902848117
ofi_10s,1309,0.008607404282807908
ofi_10s,1310,0.0083925614418714
ofi_10s,1311,0.00806585507775301
ofi_10s,1312,0.0076431382676273515
ofi_10s,1313,0.007232612183703205
ofi_10s,1314,0.007015699830096672
ofi_10s,1315,0.0068352339224098495
ofi_10s,1316,0.006600247940548471
ofi_10s,1317,0.006522031328183264
ofi_10s,1318,0.006597868805267029
ofi_10s,1319,0.006761851066380722
ofi_10s,1320,0.006999425456623924
ofi_10s,1321,0.007324194456525553
ofi_10s,1322,0.007651736516576355
ofi_10s,1323,0.007970989372142094
ofi_10s,1324,0.008171266837791843
ofi_10s,1325,0.00841418248650834
ofi_10s,1326,0.008503309612038337
ofi_10s,1327,0.008380324776551158
ofi_10s,1328,0.008215012367523115
ofi_10s,1329,0.007937821621742969
ofi_10s,1330,0.007770534472667566
ofi_10s,1331,0.00760745951123381
ofi_10s,1332,0.007372885287593642
ofi_10s,1333,0.007024121194183732
ofi_10s,1334,0.0068887516774391545
ofi_10s,1335,0.006468922195387887
ofi_10s,1336,0.006031493683993824
ofi_10s,1337,0.0057491628421283
ofi_10s,1338,0.005464398980724671
ofi_10s,1339,0.005244847046703969
ofi_10s,1340,0.0048111733974702895
ofi_10s,1341,0.00426738338024695
ofi_10s,1342,0.0036827433346807055
ofi_10s,1343,0.0032462821241326036
ofi_10s,1344,0.0026902433093044984
ofi_10s,1345,0.0024717068432222023
ofi_10s,1346,0.002391775693380208
ofi_10s,1347,0.00239659372822409
ofi_10s,1348,0.0025155627690675846
ofi_10s,1349,0.0027482292504529006
ofi_10s,1350,0.003014128315602314
ofi_10s,1351,0.003431513884206581
ofi_10s,1352,0.003997839689060702
ofi_10s,1353,0.004489681801067115
ofi_10s,1354,0.004896731434029071
ofi_10s,1355,0.005294573622749523
ofi_10s,1356,0.005714703777156967
ofi_10s,1357,0.005851546886845237
ofi_10s,1358,0.005783327664004413
ofi_10s,1359,0.005708242856551446
ofi_10s,1360,0.005752126069120831
ofi_10s,1361,0.005715577691881257
ofi_10s,1362,0.005609020392193838
ofi_10s,1363,0.00559461723966079
ofi_10s,1364,0.005533848628101196
ofi_10s,1365,0.005335181380971285
ofi_10s,1366,0.005124115655402046
ofi_10s,1367,0.005183712367519298
ofi_10s,1368,0.0052867314557688795
ofi_10s,1369,0.005220322577609885
ofi_10s,1370,0.005000854802538771
ofi_10s,1371,0.004906945321252978
ofi_10s,1372,0.004832210555431376
ofi_10s,1373,0.00460094342452715
ofi_10s,1374,0.004526157333578451
ofi_10s,1375,0.004443187730927974
ofi_10s,1376,0.0043696725509475825
ofi_10s,1377,0.004245521747129642
ofi_10s,1378,0.004240694324160492
ofi_10s,1379,0.004211202121533788
ofi_10s,1380,0.004227946636667429
ofi_10s,1381,0.004076178922310288
ofi_10s,1382,0.003944813515043308
ofi_10s,1383,0.0039954324725288695
ofi_10s,1384,0.004196828645588584
ofi_10s,1385,0.004550008452455564
ofi_10s,1386,0.004896945616247491
ofi_10s,1387,0.005206723547298992
ofi_10s,1388,0.005474282987278651
ofi_10s,1389,0.005999491986852749
ofi_10s,1390,0.006730891862132809
ofi_10s,1391,0.007474659738789487
ofi_10s,1392,0.008272800046715474
ofi_10s,1393,0.008919732661976602
ofi_10s,1394,0.009352535402018766
ofi_10s,1395,0.00956241231359432
ofi_10s,1396,0.009740805430922836
ofi_10s,1397,0.00982089111686567
ofi_10s,1398,0.009885427857438496
ofi_10s,1399,0.009640242557341078
ofi_10s,1400,0.009174195180820901
ofi_10s,1401,0.008783086101174939
ofi_10s,1402,0.008367693046973683
ofi_10s,1403,0.007941611985203779
ofi_10s,1404,0.0073648314328767705
ofi_10s,1405,0.0069009149261051545
ofi_10s,1406,0.0064176677578622185
ofi_10s,1407,0.006066044807597441
ofi_10s,1408,0.005665901676111141
ofi_10s,1409,0.0054559108730193135
ofi_10s,1410,0.005254238733186543
ofi_10s,1411,0.005095779251471395
ofi_10s,1412,0.004938562031543292
ofi_10s,1413,0.004951568795056426
ofi_10s,1414,0.005251068927485332
ofi_10s,1415,0.005481176625831045
ofi_10s,1416,0.005660995999737537
ofi_10s,1417,0.005834109931225151
ofi_10s,1418,0.006030460942204892
ofi_10s,1419,0.006238010072897807
ofi_10s,1420,0.006537045719140668
ofi_10s,1421,0.006703583777460724
ofi_10s,1422,0.006772911039508294
ofi_10s,1423,0.006684407929739671
ofi_10s,1424,0.0063603855524759475
ofi_10s,1425,0.006278899737996936
ofi_10s,1426,0.0063778576701088345
ofi_10s,1427,0.006371184531175127
ofi_10s,1428,0.006443442860900448
ofi_10s,1429,0.006440565356981631
ofi_10s,1430,0.006299008781014611
ofi_10s,1431,0.006231789366075561
ofi_10s,1432,0.006236806358366345
ofi_10s,1433,0.006343955321120591
ofi_10s,1434,0.006580053253955852
ofi_10s,1435,0.006548391936825587
ofi_10s,1436,0.006399799962121464
ofi_10s,1437,0.0062825341333907795
ofi_10s,1438,0.005980532738711511
ofi_10s,1439,0.005730824000157306
ofi_10s,1440,0.005553010390652836
ofi_10s,1441,0.005277820424371245
ofi_10s,1442,0.00491659213971973
ofi_10s,1443,0.004486938414949236
ofi_10s,1444,0.004110887942920858
ofi_10s,1445,0.003778252067252925
ofi_10s,1446,0.0034730409499789125
ofi_10s,1447,0.0032303163703565688
ofi_10s,1448,0.0031841521617426123
ofi_10s,1449,0.003142304586331587
ofi_10s,1450,0.003174298508034513
ofi_10s,1451,0.0034215253104425535
ofi_10s,1452,0.0037111103371980894
ofi_10s,1453,0.003962163630098037
ofi_10s,1454,0.004127999789525523
ofi_10s,1455,0.004400201932005832
ofi_10s,1456,0.004617447358646632
ofi_10s,1457,0.004904419155645866
ofi_10s,1458,0.005085413132157265
ofi_10s,1459,0.005286558164751799
ofi_10s,1460,0.005562035198760851
ofi_10s,1461,0.005636511435408595
ofi_10s,1462,0.0056855219590055085
ofi_10s,1463,0.005859860283344788
ofi_10s,1464,0.006026074693565141
ofi_10s,1465,0.006242839464660289
ofi_10s,1466,0.006589726435987667
ofi_10s,1467,0.006811732059694168
ofi_10s,1468,0.00707108164304253
ofi_10s,1469,0.00725925278565014
ofi_10s,1470,0.0072584386779007614
ofi_10s,1471,0.007345040865317755
ofi_10s,1472,0.007508798536033461
ofi_10s,1473,0.007677473449769745
ofi_10s,1474,0.007866970381509204
ofi_10s,1475,0.00788261277725009
ofi_10s,1476,0.007671673862032913
ofi_10s,1477,0.007385590117140599
ofi_10s,1478,0.007060761186902495
ofi_10s,1479,0.006712072545506992
ofi_10s,1480,0.006399261975569656
ofi_10s,1481,0.00613480814539715
ofi_10s,1482,0.005866237155237044
ofi_10s,1483,0.005449107742535064
ofi_10s,1484,0.005060057911451704
ofi_10s,1485,0.0047417945002297054
ofi_10s,1486,0.004686129303870384
ofi_10s,1487,0.004886382289366548
ofi_10s,1488,0.005189047985815297
ofi_10s,1489,0.005536753781703199
ofi_10s,1490,0.00589693106916194
ofi_10s,1491,0.00617175765061411
ofi_10s,1492,0.0063067519504287324
ofi_10s,1493,0.006619555981258208
ofi_10s,1494,0.006940552450865102
ofi_10s,1495,0.007298552777849105
ofi_10s,1496,0.007470918267320065
ofi_10s,1497,0.007405793770357911
ofi_10s,1498,0.007097803530093269
ofi_10s,1499,0.006873622303548934
ofi_10s,1500,0.006700398302222815
ofi_10s,1501,0.006569836497046424
ofi_10s,1502,0.006577034687880569
ofi_10s,1503,0.006437163921311606
ofi_10s,1504,0.006116561089964574
ofi_10s,1505,0.005695742716673569
ofi_10s,1506,0.005247150855576845
ofi_10s,1507,0.0047500341271899844
ofi_10s,1508,0.004447551374494104
ofi_10s,1509,0.003995223062884034
ofi_10s,1510,0.003472145036708885
ofi_10s,1511,0.002790141683942906
ofi_10s,1512,0.0021206076043450484
ofi_10s,1513,0.001504466543944202
ofi_10s,1514,0.001106361398920769
ofi_10s,1515,0.0007257470670245115
ofi_10s,1516,0.0005080850743116678
ofi_10s,1517,0.00045859219488371313
ofi_10s,1518,0.000506389408512832
ofi_10s,1519,0.0006573315046085875
ofi_10s,1520,0.0009106709159159392
ofi_10s,1521,0.001402477806938214
ofi_10s,1522,0.0018966731570657265
ofi_10s,1523,0.002291692841486403
ofi_10s,1524,0.002615377033045085
ofi_10s,1525,0.003098291046986991
ofi_10s,1526,0.003545553360428494
ofi_10s,1527,0.003993260596490591
ofi_10s,1528,0.004325175883979136
ofi_10s,1529,0.004755203619399533
ofi_10s,1530,0.005066738325259434
ofi_10s,1531,0.005275164408560237
ofi_10s,1532,0.005384608949027008
ofi_10s,1533,0.005658282685609423
ofi_10s,1534,0.005987308547084847
ofi_10s,1535,0.00619447090818907
ofi_10s,1536,0.006326968538504012
ofi_10s,1537,0.006551799274942038
ofi_10s,1538,0.006780179258065058
ofi_10s,1539,0.006781330000513656
ofi_10s,1540,0.006863508393094371
ofi_10s,1541,0.006947920665774156
ofi_10s,1542,0.007076794562591571
ofi_10s,1543,0.007102500840589027
ofi_10s,1544,0.007151494410555433
ofi_10s,1545,0.007191678164215538
ofi_10s,1546,0.007177742941724911
ofi_10s,1547,0.0069515114062785035
ofi_10s,1548,0.0066585480084429445
ofi_10s,1549,0.006452774557268131
ofi_10s,1550,0.006292630439993867
ofi_10s,1551,0.0063029602689399925
ofi_10s,1552,0.006348076256588605
ofi_10s,1553,0.006568337487449289
ofi_10s,1554,0.006542439063163425
ofi_10s,1555,0.006617713432342356
ofi_10s,1556,0.006852540112638282
ofi_10s,1557,0.007127887004860164
ofi_10s,1558,0.007527514897217804
ofi_10s,1559,0.007949963799097952
ofi_10s,1560,0.008257917600471485
ofi_10s,1561,0.008268589234894798
ofi_10s,1562,0.00822271577023335
ofi_10s,1563,0.007946668075435533
ofi_10s,1564,0.00798947252339268
ofi_10s,1565,0.007774766521737411
ofi_10s,1566,0.007557104096414137
ofi_10s,1567,0.007490652736358446
ofi_10s,1568,0.007370952851731476
ofi_10s,1569,0.007231719875586075
ofi_10s,1570,0.007184350937275081
ofi_10s,1571,0.007290112615595068
ofi_10s,1572,0.007407282940005779
